index,sub_id,group_id,phase_id,trial,mt,good
3354,206,2,2,29,12.726,0
3355,206,2,2,30,11.178,0
3356,206,2,3,1,17.805,0
3357,206,2,3,2,10.945,0
3358,206,2,3,3,12.301,0
3359,206,2,3,4,12.482,0
3360,206,2,3,5,12.188,0
3361,207,2,1,1,20.46,0
3362,207,2,1,2,11.414,0
3363,207,2,1,3,10.963,0
3364,207,2,1,4,9.351,0
3365,207,2,1,5,13.569,0
3366,207,2,2,1,12.023,0
3367,207,2,2,2,13.43,0
3368,207,2,2,3,12.561,0
3369,207,2,2,4,12.539,0
3370,207,2,2,5,10.952,0
3371,207,2,2,6,12.115,0
3372,207,2,2,7,17.31,0
3373,207,2,2,8,10.63,0
3374,207,2,2,9,10.235,0
3375,207,2,2,10,10.747,0
3376,207,2,2,11,17.223,0
3377,207,2,2,12,14.081,0
3378,207,2,2,13,12.008,0
3379,207,2,2,14,9.761,0
3380,207,2,2,15,9.669,0
3381,207,2,2,16,12.439,0
3382,207,2,2,17,10.863,0
3383,207,2,2,18,11.738,0
3384,207,2,2,19,9.337,0
3385,207,2,2,20,9.41,0
3386,207,2,2,21,9.717,0
3387,207,2,2,22,8.307,0
3388,207,2,2,23,8.285,0
3389,207,2,2,24,10.411,0
3390,207,2,2,25,11.375,0
3391,207,2,2,26,12.066,0
3392,207,2,2,27,9.897,0
3393,207,2,2,28,8.666,0
3394,207,2,2,29,10.002,0
3395,207,2,2,30,13.47,0
3396,207,2,3,1,11.362,0
3397,207,2,3,2,11.046,0
3398,207,2,3,3,9.937,0
3399,207,2,3,4,9.042,0
3400,207,2,3,5,10.272,0
3401,208,2,1,1,22.243,0
3402,208,2,1,2,17.64,0
3403,208,2,1,3,15.152,0
3404,208,2,1,4,15.657,0
3405,208,2,1,5,15.602,0
3406,208,2,2,1,13.527,0
3407,208,2,2,2,13.597,0
3408,208,2,2,3,15.352,0
3409,208,2,2,4,14.157,0
3410,208,2,2,5,11.959,0
3411,208,2,2,6,11.031,0
3412,208,2,2,7,11.544,0
3413,208,2,2,8,10.665,0
3414,208,2,2,9,11.47,0
3415,208,2,2,10,10.381,0
3416,208,2,2,11,9.851,0
3417,208,2,2,12,13.832,0
3418,208,2,2,13,10.356,0
3419,208,2,2,14,16.269,0
3420,208,2,2,15,11.586,0
3421,208,2,2,16,11.671,0
3422,208,2,2,17,9.953,0
3423,208,2,2,18,10.887,0
3424,208,2,2,19,11.457,0
3425,208,2,2,20,9.714,0
3426,208,2,2,21,13.192,0
3427,208,2,2,22,10.041,0
3428,208,2,2,23,12.824,0
3429,208,2,2,24,13.714,0
3430,208,2,2,25,10.245,0
3431,208,2,2,26,12.25,0
3432,208,2,2,27,9.248,0
3433,208,2,2,28,11.241,0
3434,208,2,2,29,11.738,0
3435,208,2,2,30,11.146,0
3436,208,2,3,1,11.881,0
3437,208,2,3,2,13.535,0
3438,208,2,3,3,12.575,0
3439,208,2,3,4,11.896,0
3440,208,2,3,5,13.492,0
3441,209,2,1,1,8.018,0
3442,209,2,1,2,10.407,0
3443,209,2,1,3,8.512,0
3444,209,2,1,4,7.529,0
3445,209,2,1,5,7.483,0
3446,209,2,2,1,5.769,0
3447,209,2,2,2,8.124,0
3448,209,2,2,3,7.161,0
3449,209,2,2,4,7.241,0
3450,209,2,2,5,8.058,0
3451,209,2,2,6,7.787,0
3452,209,2,2,7,6.958,0
3453,209,2,2,8,6.7,0
3454,209,2,2,9,6.295,0
3455,209,2,2,10,8.549,0
3456,209,2,2,11,8.105,0
3457,209,2,2,12,8.867,0
3458,209,2,2,13,6.49,0
3459,209,2,2,14,7.109,0
3460,209,2,2,15,6.309,0
3461,209,2,2,16,7.218,0
3462,209,2,2,17,7.686,0
3463,209,2,2,18,6.421,0
3464,209,2,2,19,6.739,0
3465,209,2,2,20,6.092,0
3466,209,2,2,21,8.215,0
3467,209,2,2,22,8.125,0
3468,209,2,2,23,6.703,0
3469,209,2,2,24,7.103,0
3470,209,2,2,25,7.994,0
3471,209,2,2,26,6.035,0
3472,209,2,2,27,7.16,0
3473,209,2,2,28,6.303,0
3474,209,2,2,29,6.986,0
3475,209,2,2,30,7.77,0
3476,209,2,3,1,7.334,0
3477,209,2,3,2,8.49,0
3478,209,2,3,3,8.359,0
3479,209,2,3,4,7.166,0
3480,209,2,3,5,6.789,0
3481,210,2,1,1,35.11,0
3482,210,2,1,2,21.832,0
3483,210,2,1,3,25.482,0
3484,210,2,1,4,15.177,0
3485,210,2,1,5,17.219,0
3486,210,2,2,1,17.967,0
3487,210,2,2,2,19.04,0
3488,210,2,2,3,25.308,0
3489,210,2,2,4,16.235,0
3490,210,2,2,5,14.952,0
3491,210,2,2,6,11.674,0
3492,210,2,2,7,15.855,0
3493,210,2,2,8,16.173,0
3494,210,2,2,9,16.125,0
3495,210,2,2,10,18.816,0
3496,210,2,2,11,13.205,0
3497,210,2,2,12,13.987,0
3498,210,2,2,13,14.007,0
3499,210,2,2,14,22.108,0
3500,210,2,2,15,15.524,0
3501,210,2,2,16,15.37,0
3502,210,2,2,17,15.789,0
3503,210,2,2,18,22.222,0
3504,210,2,2,19,18.277,0
3505,210,2,2,20,15.399,0
3506,210,2,2,21,18.029,0
3507,210,2,2,22,16.62,0
3508,210,2,2,23,12.607,0
3509,210,2,2,24,15.984,0
3510,210,2,2,25,17.984,0
3511,210,2,2,26,13.579,0
3512,210,2,2,27,26.195,0
3513,210,2,2,28,24.014,0
3514,210,2,2,29,16.307,0
3515,210,2,2,30,16.49,0
3516,210,2,3,1,16.404,0
3517,210,2,3,2,13.25,0
3518,210,2,3,3,12.879,0
3519,210,2,3,4,11.108,0
3520,210,2,3,5,15.853,0
3521,211,2,1,1,13.84,0
3522,211,2,1,2,12.279,0
3523,211,2,1,3,10.675,0
3524,211,2,1,4,12.067,0
3525,211,2,1,5,14.036,0
3526,211,2,2,1,10.048,0
3527,211,2,2,2,9.833,0
3528,211,2,2,3,10.463,0
3529,211,2,2,4,8.841,0
3530,211,2,2,5,10.472,0
3531,211,2,2,6,11.039,0
3532,211,2,2,7,8.28,0
3533,211,2,2,8,11.601,0
3534,211,2,2,9,8.221,0
3535,211,2,2,10,10.377,0
3536,211,2,2,11,11.198,0
3537,211,2,2,12,8.241,0
3538,211,2,2,13,8.612,0
3539,211,2,2,14,12.925,0
3540,211,2,2,15,7.311,0
3541,211,2,2,16,8.39,0
3542,211,2,2,17,7.643,0
3543,211,2,2,18,11.203,0
3544,211,2,2,19,,1
3545,211,2,2,20,26.731,0
3546,211,2,2,21,8.407,0
3547,211,2,2,22,11.391,0
3548,211,2,2,23,11.218,0
3549,211,2,2,24,8.739,0
3550,211,2,2,25,7.407,0
3551,211,2,2,26,8.933,0
3552,211,2,2,27,9.387,0
3553,211,2,2,28,15.366,0
3554,211,2,2,29,9.296,0
3555,211,2,2,30,9.762,0
3556,211,2,3,1,8.458,0
3557,211,2,3,2,7.932,0
3558,211,2,3,3,10.948,0
3559,211,2,3,4,8.154,0
3560,211,2,3,5,7.042,0
3561,212,2,1,1,12.003,0
3562,212,2,1,2,12.236,0
3563,212,2,1,3,13.774,0
3564,212,2,1,4,13.262,0
3565,212,2,1,5,12.884,0
3566,212,2,2,1,10.352,0
3567,212,2,2,2,11.706,0
3568,212,2,2,3,12.601,0
3569,212,2,2,4,12.545,0
3570,212,2,2,5,12.125,0
3571,212,2,2,6,11.192,0
3572,212,2,2,7,11.14,0
3573,212,2,2,8,10.178,0
3574,212,2,2,9,12.078,0
3575,212,2,2,10,9.681,0
3576,212,2,2,11,10.634,0
3577,212,2,2,12,13.487,0
3578,212,2,2,13,9.994,0
3579,212,2,2,14,9.811,0
3580,212,2,2,15,9.868,0
3581,212,2,2,16,9.326,0
3582,212,2,2,17,8.789,0
3583,212,2,2,18,9.085,0
3584,212,2,2,19,10.073,0
3585,212,2,2,20,9.952,0
3586,212,2,2,21,8.962,0
3587,212,2,2,22,11.842,0
3588,212,2,2,23,9.073,0
3589,212,2,2,24,11.446,0
3590,212,2,2,25,9.497,0
3591,212,2,2,26,9.826,0
3592,212,2,2,27,9.77,0
3593,212,2,2,28,10.014,0
3594,212,2,2,29,10.274,0
3595,212,2,2,30,8.873,0
3596,212,2,3,1,12.694,0
3597,212,2,3,2,9.01,0
3598,212,2,3,3,11.123,0
3599,212,2,3,4,8.979,0
3600,212,2,3,5,8.831,0
3601,213,2,1,1,19.463,0
3602,213,2,1,2,14.738,0
3603,213,2,1,3,13.866,0
3604,213,2,1,4,13.686,0
3605,213,2,1,5,14.288,0
3606,213,2,2,1,14.382,0
3607,213,2,2,2,13.475,0
3608,213,2,2,3,14.206,0
3609,213,2,2,4,12.276,0
3610,213,2,2,5,13.905,0
3611,213,2,2,6,12.462,0
3612,213,2,2,7,10.825,0
3613,213,2,2,8,11.164,0
3614,213,2,2,9,13.676,0
3615,213,2,2,10,12.983,0
3616,213,2,2,11,14.664,0
3617,213,2,2,12,11.915,0
3618,213,2,2,13,13.781,0
3619,213,2,2,14,13.503,0
3620,213,2,2,15,17.333,0
3621,213,2,2,16,11.862,0
3622,213,2,2,17,13.751,0
3623,213,2,2,18,11.761,0
3624,213,2,2,19,11.492,0
3625,213,2,2,20,10.541,0
3626,213,2,2,21,14.597,0
3627,213,2,2,22,10.455,0
3628,213,2,2,23,12.51,0
3629,213,2,2,24,11.123,0
3630,213,2,2,25,17.549,0
3631,213,2,2,26,9.821,0
3632,213,2,2,27,9.488,0
3633,213,2,2,28,9.844,0
3634,213,2,2,29,12.798,0
3635,213,2,2,30,10.849,0
3636,213,2,3,1,11.556,0
3637,213,2,3,2,13.388,0
3638,213,2,3,3,10.977,0
3639,213,2,3,4,11.253,0
3640,213,2,3,5,10.918,0
3641,214,2,1,1,25.792,0
3642,214,2,1,2,15.482,0
3643,214,2,1,3,13.253,0
3644,214,2,1,4,13.427,0
3645,214,2,1,5,16.295,0
3646,214,2,2,1,16.542,0
3647,214,2,2,2,14.902,0
3648,214,2,2,3,16.755,0
3649,214,2,2,4,14.955,0
3650,214,2,2,5,17.583,0
3651,214,2,2,6,14.267,0
3652,214,2,2,7,17.779,0
3653,214,2,2,8,14.54,0
3654,214,2,2,9,13.344,0
3655,214,2,2,10,13.835,0
3656,214,2,2,11,12.897,0
3657,214,2,2,12,11.047,0
3658,214,2,2,13,11.755,0
3659,214,2,2,14,11.952,0
3660,214,2,2,15,10.447,0
3661,214,2,2,16,13.592,0
3662,214,2,2,17,12.549,0
3663,214,2,2,18,10.988,0
3664,214,2,2,19,11.296,0
3665,214,2,2,20,11.844,0
3666,214,2,2,21,10.25,0
3667,214,2,2,22,,1
3668,214,2,2,23,10.522,0
3669,214,2,2,24,12.279,0
3670,214,2,2,25,11.605,0
3671,214,2,2,26,10.808,0
3672,214,2,2,27,11.187,0
3673,214,2,2,28,10.635,0
3674,214,2,2,29,10.167,0
3675,214,2,2,30,,1
3676,214,2,3,1,11.446,0
3677,214,2,3,2,10.708,0
3678,214,2,3,3,10.391,0
3679,214,2,3,4,10.874,0
3680,214,2,3,5,19.844,0
3681,215,2,1,1,,1
3682,215,2,1,2,14.448,0
3683,215,2,1,3,17.615,0
3684,215,2,1,4,12.748,0
3685,215,2,1,5,11.706,0
3686,215,2,2,1,14.455,0
3687,215,2,2,2,15.828,0
3688,215,2,2,3,16.619,0
3689,215,2,2,4,12.062,0
3690,215,2,2,5,11.426,0
3691,215,2,2,6,12.133,0
3692,215,2,2,7,15.593,0
3693,215,2,2,8,10.732,0
3694,215,2,2,9,11.097,0
3695,215,2,2,10,14.324,0
3696,215,2,2,11,12.263,0
3697,215,2,2,12,9.603,0
3698,215,2,2,13,12.418,0
3699,215,2,2,14,9.907,0
3700,215,2,2,15,13.707,0
3701,215,2,2,16,12.133,0
3702,215,2,2,17,11.963,0
3703,215,2,2,18,16.893,0
3704,215,2,2,19,12.275,0
3705,215,2,2,20,9.419,0
3706,215,2,2,21,13.209,0
3707,215,2,2,22,13.048,0
3708,215,2,2,23,11.606,0
3709,215,2,2,24,12.348,0
3710,215,2,2,25,13.432,0
3711,215,2,2,26,13.647,0
3712,215,2,2,27,9.61,0
3713,215,2,2,28,12.835,0
3714,215,2,2,29,11.055,0
3715,215,2,2,30,8.97,0
3716,215,2,3,1,10.963,0
3717,215,2,3,2,12.964,0
3718,215,2,3,3,11.031,0
3719,215,2,3,4,9.691,0
3720,215,2,3,5,11.187,0
3721,216,2,1,1,16.9,0
3722,216,2,1,2,13.56,0
3723,216,2,1,3,10.716,0
3724,216,2,1,4,10.963,0
3725,216,2,1,5,9.933,0
3726,216,2,2,1,,1
3727,216,2,2,2,12.949,0
3728,216,2,2,3,9.905,0
3729,216,2,2,4,14.04,0
3730,216,2,2,5,9.834,0
3731,216,2,2,6,9.758,0
3732,216,2,2,7,9.5,0
3733,216,2,2,8,11.165,0
3734,216,2,2,9,8.017,0
3735,216,2,2,10,10.892,0
3736,216,2,2,11,,1
3737,216,2,2,12,8.718,0
3738,216,2,2,13,8.159,0
3739,216,2,2,14,11.595,0
3740,216,2,2,15,10,0
3741,216,2,2,16,9.773,0
3742,216,2,2,17,9.343,0
3743,216,2,2,18,10.663,0
3744,216,2,2,19,7.976,0
3745,216,2,2,20,10.554,0
3746,216,2,2,21,10.43,0
3747,216,2,2,22,9.351,0
3748,216,2,2,23,13.15,0
3749,216,2,2,24,8.071,0
3750,216,2,2,25,8.08,0
3751,216,2,2,26,10.176,0
3752,216,2,2,27,8.501,0
3753,216,2,2,28,7.857,0
3754,216,2,2,29,8.54,0
3755,216,2,2,30,7.903,0
3756,216,2,3,1,8.182,0
3757,216,2,3,2,7.398,0
3758,216,2,3,3,10.024,0
3759,216,2,3,4,7.509,0
3760,216,2,3,5,10.651,0
3761,217,2,1,1,16.791,0
3762,217,2,1,2,17.412,0
3763,217,2,1,3,13.568,0
3764,217,2,1,4,15.62,0
3765,217,2,1,5,17.947,0
3766,217,2,2,1,14.34,0
3767,217,2,2,2,13.892,0
3768,217,2,2,3,11.663,0
3769,217,2,2,4,15.768,0
3770,217,2,2,5,14.75,0
3771,217,2,2,6,13.805,0
3772,217,2,2,7,11.184,0
3773,217,2,2,8,,1
3774,217,2,2,9,12.603,0
3775,217,2,2,10,12.132,0
3776,217,2,2,11,10.229,0
3777,217,2,2,12,9.84,0
3778,217,2,2,13,13.498,0
3779,217,2,2,14,10.829,0
3780,217,2,2,15,11.893,0
3781,217,2,2,16,12.32,0
3782,217,2,2,17,9.498,0
3783,217,2,2,18,11.193,0
3784,217,2,2,19,11.45,0
3785,217,2,2,20,10.918,0
3786,217,2,2,21,9.137,0
3787,217,2,2,22,11.232,0
3788,217,2,2,23,12.571,0
3789,217,2,2,24,14.925,0
3790,217,2,2,25,12.275,0
3791,217,2,2,26,10.831,0
3792,217,2,2,27,10.632,0
3793,217,2,2,28,13.571,0
3794,217,2,2,29,11.842,0
3795,217,2,2,30,12.777,0
3796,217,2,3,1,13.042,0
3797,217,2,3,2,12.656,0
3798,217,2,3,3,11.433,0
3799,217,2,3,4,10.198,0
3800,217,2,3,5,10.525,0
3801,218,2,1,1,15.304,0
3802,218,2,1,2,20.427,0
3803,218,2,1,3,12.518,0
3804,218,2,1,4,9.53,0
3805,218,2,1,5,12.805,0
3806,218,2,2,1,11.441,0
3807,218,2,2,2,16.025,0
3808,218,2,2,3,15.038,0
3809,218,2,2,4,10.388,0
3810,218,2,2,5,9.932,0
3811,218,2,2,6,9.056,0
3812,218,2,2,7,12.561,0
3813,218,2,2,8,12.775,0
3814,218,2,2,9,14.009,0
3815,218,2,2,10,11.89,0
3816,218,2,2,11,10.107,0
3817,218,2,2,12,9.104,0
3818,218,2,2,13,7.983,0
3819,218,2,2,14,13.795,0
3820,218,2,2,15,10.514,0
3821,218,2,2,16,13.512,0
3822,218,2,2,17,8.994,0
3823,218,2,2,18,9.18,0
3824,218,2,2,19,10.184,0
3825,218,2,2,20,8.932,0
3826,218,2,2,21,8.29,0
3827,218,2,2,22,7.832,0
3828,218,2,2,23,9.625,0
3829,218,2,2,24,11.856,0
3830,218,2,2,25,8.11,0
3831,218,2,2,26,7.943,0
3832,218,2,2,27,8.634,0
3833,218,2,2,28,8.384,0
3834,218,2,2,29,8.763,0
3835,218,2,2,30,8.934,0
3836,218,2,3,1,11.162,0
3837,218,2,3,2,9.056,0
3838,218,2,3,3,7.798,0
3839,218,2,3,4,8.702,0
3840,218,2,3,5,9.183,0
3841,219,2,1,1,14.468,0
3842,219,2,1,2,14.332,0
3843,219,2,1,3,,1
3844,219,2,1,4,11.989,0
3845,219,2,1,5,13.257,0
3846,219,2,2,1,11.619,0
3847,219,2,2,2,13.594,0
3848,219,2,2,3,11.862,0
3849,219,2,2,4,10.809,0
3850,219,2,2,5,11.164,0
3851,219,2,2,6,10.603,0
3852,219,2,2,7,11.35,0
3853,219,2,2,8,10.411,0
3854,219,2,2,9,9.775,0
3855,219,2,2,10,10.414,0
3856,219,2,2,11,9.88,0
3857,219,2,2,12,10.977,0
3858,219,2,2,13,10.129,0
3859,219,2,2,14,10.693,0
3860,219,2,2,15,10.662,0
3861,219,2,2,16,9.832,0
3862,219,2,2,17,9.126,0
3863,219,2,2,18,10.271,0
3864,219,2,2,19,9.678,0
3865,219,2,2,20,9.891,0
3866,219,2,2,21,10.684,0
3867,219,2,2,22,10.192,0
3868,219,2,2,23,9.09,0
3869,219,2,2,24,9.628,0
3870,219,2,2,25,8.805,0
3871,219,2,2,26,10.597,0
3872,219,2,2,27,8.952,0
3873,219,2,2,28,9.265,0
3874,219,2,2,29,8.605,0
3875,219,2,2,30,9.677,0
3876,219,2,3,1,9.831,0
3877,219,2,3,2,10.969,0
3878,219,2,3,3,8.402,0
3879,219,2,3,4,9.474,0
3880,219,2,3,5,9.099,0
3881,220,2,1,1,18.284,0
3882,220,2,1,2,12.905,0
3883,220,2,1,3,8.883,0
3884,220,2,1,4,10.545,0
3885,220,2,1,5,9.411,0
3886,220,2,2,1,10.352,0
3887,220,2,2,2,8.585,0
3888,220,2,2,3,9.076,0
3889,220,2,2,4,10.873,0
3890,220,2,2,5,8.289,0
3891,220,2,2,6,8.337,0
3892,220,2,2,7,10.347,0
3893,220,2,2,8,9.153,0
3894,220,2,2,9,7.663,0
3895,220,2,2,10,8.524,0
3896,220,2,2,11,9.002,0
3897,220,2,2,12,9.607,0
3898,220,2,2,13,11.036,0
3899,220,2,2,14,12.075,0
3900,220,2,2,15,9.285,0
3901,220,2,2,16,11.819,0
3902,220,2,2,17,8.313,0
3903,220,2,2,18,9.434,0
3904,220,2,2,19,8.459,0
3905,220,2,2,20,9.034,0
3906,220,2,2,21,8.43,0
3907,220,2,2,22,8.254,0
3908,220,2,2,23,7.471,0
3909,220,2,2,24,12.282,0
3910,220,2,2,25,8.8,0
3911,220,2,2,26,10.781,0
3912,220,2,2,27,11.159,0
3913,220,2,2,28,9.159,0
3914,220,2,2,29,9.823,0
3915,220,2,2,30,8.581,0
3916,220,2,3,1,8.48,0
3917,220,2,3,2,11.921,0
3918,220,2,3,3,11.018,0
3919,220,2,3,4,10.661,0
3920,220,2,3,5,7.988,0
3921,221,2,1,1,28.138,0
3922,221,2,1,2,15.288,0
3923,221,2,1,3,14.183,0
3924,221,2,1,4,11.597,0
3925,221,2,1,5,26.647,0
3926,221,2,2,1,16.659,0
3927,221,2,2,2,26.405,0
3928,221,2,2,3,16.596,0
3929,221,2,2,4,13.325,0
3930,221,2,2,5,10.875,0
3931,221,2,2,6,11.039,0
3932,221,2,2,7,10.763,0
3933,221,2,2,8,11.368,0
3934,221,2,2,9,9.06,0
3935,221,2,2,10,18.065,0
3936,221,2,2,11,9.254,0
3937,221,2,2,12,8.314,0
3938,221,2,2,13,10.905,0
3939,221,2,2,14,12.123,0
3940,221,2,2,15,10.058,0
3941,221,2,2,16,9.169,0
3942,221,2,2,17,10.194,0
3943,221,2,2,18,13.512,0
3944,221,2,2,19,10.034,0
3945,221,2,2,20,8.629,0
3946,221,2,2,21,10.81,0
3947,221,2,2,22,9.29,0
3948,221,2,2,23,10.641,0
3949,221,2,2,24,13.056,0
3950,221,2,2,25,10.824,0
3951,221,2,2,26,10.457,0
3952,221,2,2,27,9.738,0
3953,221,2,2,28,8.148,0
3954,221,2,2,29,7.965,0
3955,221,2,2,30,9.057,0
3956,221,2,3,1,9.104,0
3957,221,2,3,2,8.18,0
3958,221,2,3,3,8.558,0
3959,221,2,3,4,10.794,0
3960,221,2,3,5,9.085,0
3961,222,2,1,1,35.322,0
3962,222,2,1,2,36.243,0
3963,222,2,1,3,24.378,0
3964,222,2,1,4,18.358,0
3965,222,2,1,5,22.124,0
3966,222,2,2,1,22.687,0
3967,222,2,2,2,25.465,0
3968,222,2,2,3,18.563,0
3969,222,2,2,4,16.838,0
3970,222,2,2,5,17.6,0
3971,222,2,2,6,19.791,0
3972,222,2,2,7,18.307,0
3973,222,2,2,8,16.121,0
3974,222,2,2,9,15.928,0
3975,222,2,2,10,14.821,0
3976,222,2,2,11,15.395,0
3977,222,2,2,12,15.507,0
3978,222,2,2,13,15.03,0
3979,222,2,2,14,14.804,0
3980,222,2,2,15,14.272,0
3981,222,2,2,16,15.463,0
3982,222,2,2,17,17.824,0
3983,222,2,2,18,16.498,0
3984,222,2,2,19,15.589,0
3985,222,2,2,20,17.47,0
3986,222,2,2,21,14.561,0
3987,222,2,2,22,14.112,0
3988,222,2,2,23,12.624,0
3989,222,2,2,24,13.992,0
3990,222,2,2,25,15.531,0
3991,222,2,2,26,19.381,0
3992,222,2,2,27,18.964,0
3993,222,2,2,28,13.956,0
3994,222,2,2,29,15.928,0
3995,222,2,2,30,15.355,0
3996,222,2,3,1,17.077,0
3997,222,2,3,2,13.854,0
3998,222,2,3,3,14.908,0
3999,222,2,3,4,12.706,0
4000,222,2,3,5,12.06,0
4001,223,2,1,1,15.011,0
4002,223,2,1,2,11.824,0
4003,223,2,1,3,11.185,0
4004,223,2,1,4,11.455,0
4005,223,2,1,5,11.181,0
4006,223,2,2,1,11.469,0
4007,223,2,2,2,9.343,0
4008,223,2,2,3,9.806,0
4009,223,2,2,4,12.339,0
4010,223,2,2,5,12.967,0
4011,223,2,2,6,9.512,0
4012,223,2,2,7,9.646,0
4013,223,2,2,8,10.928,0
4014,223,2,2,9,10.59,0
4015,223,2,2,10,9.813,0
4016,223,2,2,11,10.39,0
4017,223,2,2,12,9.669,0
4018,223,2,2,13,9.455,0
4019,223,2,2,14,8.371,0
4020,223,2,2,15,10.745,0
4021,223,2,2,16,9.897,0
4022,223,2,2,17,8.61,0
4023,223,2,2,18,12.122,0
4024,223,2,2,19,10.059,0
4025,223,2,2,20,9.891,0
4026,223,2,2,21,11.151,0
4027,223,2,2,22,9.755,0
4028,223,2,2,23,9.386,0
4029,223,2,2,24,8.786,0
4030,223,2,2,25,8.906,0
4031,223,2,2,26,10.547,0
4032,223,2,2,27,8.392,0
4033,223,2,2,28,13.601,0
4034,223,2,2,29,8.187,0
4035,223,2,2,30,13.996,0
4036,223,2,3,1,11.024,0
4037,223,2,3,2,7.635,0
4038,223,2,3,3,8.534,0
4039,223,2,3,4,11.343,0
4040,223,2,3,5,9.38,0
4041,224,2,1,1,10.125,0
4042,224,2,1,2,7.133,0
4043,224,2,1,3,6.084,0
4044,224,2,1,4,6.382,0
4045,224,2,1,5,5.513,0
4046,224,2,2,1,8.604,0
4047,224,2,2,2,6.709,0
4048,224,2,2,3,6.113,0
4049,224,2,2,4,7.427,0
4050,224,2,2,5,5.876,0
4051,224,2,2,6,6.765,0
4052,224,2,2,7,6.777,0
4053,224,2,2,8,5.981,0
4054,224,2,2,9,6.338,0
4055,224,2,2,10,6.302,0
4056,224,2,2,11,5.67,0
4057,224,2,2,12,6.398,0
4058,224,2,2,13,5.914,0
4059,224,2,2,14,5.832,0
4060,224,2,2,15,5.656,0
4061,224,2,2,16,5.429,0
4062,224,2,2,17,7.486,0
4063,224,2,2,18,5.249,0
4064,224,2,2,19,5.342,0
4065,224,2,2,20,5.052,0
4066,224,2,2,21,7.312,0
4067,224,2,2,22,5.277,0
4068,224,2,2,23,5.4,0
4069,224,2,2,24,6.285,0
4070,224,2,2,25,5.143,0
4071,224,2,2,26,5.489,0
4072,224,2,2,27,5.66,0
4073,224,2,2,28,4.974,0
4074,224,2,2,29,5.44,0
4075,224,2,2,30,5.149,0
4076,224,2,3,1,6.159,0
4077,224,2,3,2,5.805,0
4078,224,2,3,3,6.141,0
4079,224,2,3,4,5.791,0
4080,224,2,3,5,5.36,0
4081,225,2,1,1,23.702,0
4082,225,2,1,2,16.227,0
4083,225,2,1,3,12.629,0
4084,225,2,1,4,14.185,0
4085,225,2,1,5,12.657,0
4086,225,2,2,1,13.714,0
4087,225,2,2,2,10.812,0
4088,225,2,2,3,10.822,0
4089,225,2,2,4,10.734,0
4090,225,2,2,5,11.136,0
4091,225,2,2,6,9.649,0
4092,225,2,2,7,10.98,0
4093,225,2,2,8,9.658,0
4094,225,2,2,9,11.343,0
4095,225,2,2,10,10.245,0
4096,225,2,2,11,9.144,0
4097,225,2,2,12,10.57,0
4098,225,2,2,13,9.882,0
4099,225,2,2,14,9.037,0
4100,225,2,2,15,9.621,0
4101,225,2,2,16,11.376,0
4102,225,2,2,17,9.477,0
4103,225,2,2,18,10.167,0
4104,225,2,2,19,9.023,0
4105,225,2,2,20,13.247,0
4106,225,2,2,21,8.734,0
4107,225,2,2,22,10.047,0
4108,225,2,2,23,11.143,0
4109,225,2,2,24,10.563,0
4110,225,2,2,25,9.887,0
4111,225,2,2,26,9.582,0
4112,225,2,2,27,12.068,0
4113,225,2,2,28,9.452,0
4114,225,2,2,29,12.111,0
4115,225,2,2,30,11.145,0
4116,225,2,3,1,9.972,0
4117,225,2,3,2,10.887,0
4118,225,2,3,3,10.635,0
4119,225,2,3,4,10.466,0
4120,225,2,3,5,9.271,0
4121,226,2,1,1,11.749,0
4122,226,2,1,2,13.849,0
4123,226,2,1,3,8.554,0
4124,226,2,1,4,8.366,0
4125,226,2,1,5,10.067,0
4126,226,2,2,1,11.736,0
4127,226,2,2,2,15.975,0
4128,226,2,2,3,9.159,0
4129,226,2,2,4,8.539,0
4130,226,2,2,5,12.307,0
4131,226,2,2,6,7.252,0
4132,226,2,2,7,7.372,0
4133,226,2,2,8,10.212,0
4134,226,2,2,9,9.971,0
4135,226,2,2,10,10.208,0
4136,226,2,2,11,6.851,0
4137,226,2,2,12,6.542,0
4138,226,2,2,13,7.96,0
4139,226,2,2,14,6.373,0
4140,226,2,2,15,10.467,0
4141,226,2,2,16,7.547,0
4142,226,2,2,17,7.656,0
4143,226,2,2,18,10.711,0
4144,226,2,2,19,9.078,0
4145,226,2,2,20,7.644,0
4146,226,2,2,21,7.647,0
4147,226,2,2,22,9.413,0
4148,226,2,2,23,9.879,0
4149,226,2,2,24,10.393,0
4150,226,2,2,25,9.207,0
4151,226,2,2,26,7.146,0
4152,226,2,2,27,8.789,0
4153,226,2,2,28,8.261,0
4154,226,2,2,29,6.767,0
4155,226,2,2,30,7.935,0
4156,226,2,3,1,7.367,0
4157,226,2,3,2,7.839,0
4158,226,2,3,3,7.819,0
4159,226,2,3,4,8.598,0
4160,226,2,3,5,9.612,0
4161,227,2,1,1,16.551,0
4162,227,2,1,2,10.15,0
4163,227,2,1,3,10.45,0
4164,227,2,1,4,11.059,0
4165,227,2,1,5,10.264,0
4166,227,2,2,1,11.308,0
4167,227,2,2,2,11.188,0
4168,227,2,2,3,11.383,0
4169,227,2,2,4,9.42,0
4170,227,2,2,5,10.583,0
4171,227,2,2,6,9.933,0
4172,227,2,2,7,8.481,0
4173,227,2,2,8,9.5,0
4174,227,2,2,9,21.968,0
4175,227,2,2,10,14.318,0
4176,227,2,2,11,9.023,0
